concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,category
43043396,120 ACTUAT Beclomethasone 0.1 MG/ACTUAT Nasal Spray [RHINOMAXIL],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858408,2019-10-06,2099-12-31,NA,ICS
43043397,120 ACTUAT Beclomethasone 0.1 MG/ACTUAT Nasal Spray [RHINOMAXIL] by Zambon,Drug,RxNorm Extension,Marketed Product,S,OMOP4858409,2019-10-06,2099-12-31,NA,ICS
43043487,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray by Gerda,Drug,RxNorm Extension,Marketed Product,S,OMOP4858502,2019-10-06,2099-12-31,NA,ICS
43043591,200 ML Theophylline 10 MG/ML Oral Solution [DILATRANE] by SERP,Drug,RxNorm Extension,Marketed Product,S,OMOP4858605,2019-10-06,2099-12-31,NA,theophylline
43043740,200 ACTUAT Budesonide 0.2 MG/ACTUAT Inhalation Powder [Pulmicort Turbohaler],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858753,2019-10-06,2099-12-31,NA,ICS
43043741,200 ACTUAT Budesonide 0.2 MG/ACTUAT Inhalation Powder [Pulmicort Turbohaler] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4858754,2019-10-06,2099-12-31,NA,ICS
43043742,200 ACTUAT Budesonide 0.2 MG/ACTUAT Inhalation Powder [Novopulmon],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858755,2019-10-06,2099-12-31,NA,ICS
43043743,200 ACTUAT Budesonide 0.2 MG/ACTUAT Inhalation Powder [Novopulmon] by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP4858756,2019-10-06,2099-12-31,NA,ICS
43043747,200 ACTUAT Budesonide 0.2 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858760,2019-10-06,2099-12-31,NA,ICS
43043748,200 ACTUAT Budesonide 0.2 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4858761,2019-10-06,2099-12-31,NA,ICS
43043749,200 ACTUAT Budesonide 0.2 MG/ACTUAT Dry Powder Inhaler [Novopulmon],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858762,2019-10-06,2099-12-31,NA,ICS
43043750,200 ACTUAT Budesonide 0.2 MG/ACTUAT Dry Powder Inhaler [Novopulmon] by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP4858763,2019-10-06,2099-12-31,NA,ICS
43043751,200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4858764,2019-10-06,2099-12-31,NA,ICS
43043752,200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858765,2019-10-06,2099-12-31,NA,ICS
43043753,200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Astrazeneca,Drug,RxNorm Extension,Marketed Product,S,OMOP4858766,2019-10-06,2099-12-31,NA,ICS
43043757,200 ACTUAT Albuterol 0.09 MG/ACTUAT Dry Powder Inhaler [Asmasal] by RPH,Drug,RxNorm Extension,Marketed Product,S,OMOP4858770,2019-10-06,2099-12-31,NA,SABA
43043758,200 ACTUAT Albuterol 0.1 MG/ACTUAT Inhalation Solution by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP4858771,2019-10-06,2099-12-31,NA,SABA
43043759,200 ACTUAT Albuterol 0.1 MG/ACTUAT Inhalation Solution [AIROMIR AUTOHALER] by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP4858772,2019-10-06,2099-12-31,NA,SABA
43043760,200 ACTUAT Albuterol 0.095 MG/ACTUAT Inhalation Solution,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4858773,2019-10-06,2099-12-31,NA,SABA
43043761,200 ACTUAT Albuterol 0.095 MG/ACTUAT Inhalation Solution [Ventolin],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858774,2019-10-06,2099-12-31,NA,SABA
43043762,200 ACTUAT Albuterol 0.095 MG/ACTUAT Inhalation Solution [Ventolin] by PHARMA,Drug,RxNorm Extension,Marketed Product,S,OMOP4858775,2019-10-06,2099-12-31,NA,SABA
43043763,200 ACTUAT Albuterol 0.095 MG/ACTUAT Inhalation Solution [Ventolin] by Mediwin,Drug,RxNorm Extension,Marketed Product,S,OMOP4858776,2019-10-06,2099-12-31,NA,SABA
43043764,200 ACTUAT Albuterol 0.095 MG/ACTUAT Inhalation Solution [Ventolin] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4858777,2019-10-06,2099-12-31,NA,SABA
43043765,200 ACTUAT Albuterol 0.095 MG/ACTUAT Metered Dose Inhaler [Ventolin],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858778,2019-10-06,2099-12-31,NA,SABA
43043766,200 ACTUAT Albuterol 0.095 MG/ACTUAT Metered Dose Inhaler [Ventolin] by PHARMA,Drug,RxNorm Extension,Marketed Product,S,OMOP4858779,2019-10-06,2099-12-31,NA,SABA
43043767,200 ACTUAT Albuterol 0.095 MG/ACTUAT Metered Dose Inhaler [Ventolin] by Mediwin,Drug,RxNorm Extension,Marketed Product,S,OMOP4858780,2019-10-06,2099-12-31,NA,SABA
43043768,200 ACTUAT Albuterol 0.095 MG/ACTUAT Metered Dose Inhaler [Ventolin] by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP4858781,2019-10-06,2099-12-31,NA,SABA
43043769,200 ACTUAT Albuterol 0.095 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4858782,2019-10-06,2099-12-31,NA,SABA
43043770,200 ACTUAT Albuterol 0.095 MG/ACTUAT Dry Powder Inhaler [VENTILASTIN NOVOLIZER],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858783,2019-10-06,2099-12-31,NA,SABA
43043771,200 ACTUAT Albuterol 0.095 MG/ACTUAT Dry Powder Inhaler [VENTILASTIN NOVOLIZER] by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP4858784,2019-10-06,2099-12-31,NA,SABA
43043789,200 ACTUAT Beclomethasone 0.05 MG/ACTUAT Nasal Spray [BECLO-RHINO],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP4858802,2019-10-06,2099-12-31,NA,ICS
43043790,200 ACTUAT Beclomethasone 0.05 MG/ACTUAT Nasal Spray [BECLO-RHINO] by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP4858803,2019-10-06,2099-12-31,NA,ICS
43133552,Mometasone 0.05 MG Nasal Spray [Nasonex] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP488503,2017-08-24,2099-12-31,NA,ICS
43133596,Theophylline 200 MG Extended Release Oral Capsule Box of 30,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP493546,2017-08-24,2099-12-31,NA,theophylline
43133597,Theophylline 50 MG Extended Release Oral Capsule [DILATRANE] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP494014,2017-08-24,2099-12-31,NA,theophylline
43133598,Theophylline 50 MG Extended Release Oral Capsule [Euphyllin],Drug,RxNorm Extension,Branded Drug,S,OMOP494036,2017-08-24,2099-12-31,NA,theophylline
43133599,Theophylline 50 MG Extended Release Oral Capsule [Euphyllin] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP494046,2017-08-24,2099-12-31,NA,theophylline
43133600,Theophylline 50 MG Extended Release Oral Capsule [Euphyllin] Box of 30 by Takeda,Drug,RxNorm Extension,Marketed Product,S,OMOP494057,2017-08-24,2099-12-31,NA,theophylline
43133601,Theophylline 10 MG/ML Oral Solution Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP494199,2017-08-24,2099-12-31,NA,theophylline
43133602,Theophylline 100 MG Oral Tablet [THEOSTAT] Box of 150 by Pierre Fabre,Drug,RxNorm Extension,Marketed Product,S,OMOP494434,2017-08-24,2099-12-31,NA,theophylline
43133604,Theophylline 300 MG Extended Release Oral Capsule [Euphyllin] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP494548,2017-08-24,2099-12-31,NA,theophylline
43135567,Budesonide 0.4 MG Dry Powder Inhaler Box of 60,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP453680,2017-08-24,2099-12-31,NA,ICS
43135568,Budesonide 0.4 MG Dry Powder Inhaler [Novopulmon] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453690,2017-08-24,2099-12-31,NA,ICS
43135569,Budesonide 0.4 MG Dry Powder Inhaler [Pulmicort Turbohaler] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453694,2017-08-24,2099-12-31,NA,ICS
43135572,Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE EG] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453720,2017-08-24,2099-12-31,NA,ICS
43135573,Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE SANDOZ],Drug,RxNorm Extension,Branded Drug,S,OMOP453728,2017-08-24,2099-12-31,NA,ICS
43135578,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE ARROW],Drug,RxNorm Extension,Branded Drug,S,OMOP453766,2017-08-24,2099-12-31,NA,ICS
43135579,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE ARROW] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453768,2017-08-24,2099-12-31,NA,ICS
43135580,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE BIOGARAN] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453770,2017-08-24,2099-12-31,NA,ICS
43135581,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE EVOLUGEN] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453776,2017-08-24,2099-12-31,NA,ICS
43135582,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE ISOMED],Drug,RxNorm Extension,Branded Drug,S,OMOP453777,2017-08-24,2099-12-31,NA,ICS
43135583,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE MYLAN],Drug,RxNorm Extension,Branded Drug,S,OMOP453780,2017-08-24,2099-12-31,NA,ICS
43135584,Budesonide 0.2 MG Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453799,2017-08-24,2099-12-31,NA,ICS
43137544,fluticasone 0.5 MG / salmeterol 0.05 MG Dry Powder Inhaler [Seretide],Drug,RxNorm Extension,Branded Drug,S,OMOP471304,2017-08-24,2099-12-31,NA,combo
43137545,fluticasone 0.5 MG / salmeterol 0.05 MG Dry Powder Inhaler [Seretide] Box of 1 by Glaxosmithkline,Drug,RxNorm Extension,Marketed Product,S,OMOP471306,2017-08-24,2099-12-31,NA,combo
43137546,fluticasone 0.25 MG / salmeterol 0.05 MG Dry Powder Inhaler [Seretide],Drug,RxNorm Extension,Branded Drug,S,OMOP471317,2017-08-24,2099-12-31,NA,combo
43137550,Beclomethasone Nasal Spray [RHINOMAXIL],Drug,RxNorm Extension,Branded Drug Form,S,OMOP471341,2017-08-24,2099-12-31,NA,ICS
43137553,Beclomethasone 0.05 MG Nasal Spray [BECLO-RHINO] Box of 200 by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP471365,2017-08-24,2099-12-31,NA,ICS
43137559,Beclomethasone 0.1 MG Nasal Spray [RHINOMAXIL],Drug,RxNorm Extension,Branded Drug,S,OMOP471430,2017-08-24,2099-12-31,NA,ICS
43138015,Cromolyn Nasal Spray [CROMORHINOL],Drug,RxNorm Extension,Branded Drug Form,S,OMOP475678,2017-08-24,2099-12-31,NA,Cromolyn
43138189,Terbutaline 5 MG Oral Tablet Box of 60,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP477311,2017-08-24,2099-12-31,NA,SABA
43138190,Terbutaline 5 MG Oral Tablet [Bricanyl SA],Drug,RxNorm Extension,Branded Drug,S,OMOP477312,2017-08-24,2099-12-31,NA,SABA
43139334,Albuterol 0.09 MG Dry Powder Inhaler Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP487475,2017-08-24,2099-12-31,NA,SABA
43139335,Albuterol 1 MG/ML Inhalant Solution [SALBUTAMOL TEVA] Box of 60,Drug,RxNorm Extension,Branded Drug Box,S,OMOP487490,2017-08-24,2099-12-31,NA,SABA
43139339,Albuterol 2 MG/ML Inhalant Solution [Ventolin] Box of 60,Drug,RxNorm Extension,Branded Drug Box,S,OMOP487529,2017-08-24,2099-12-31,NA,SABA
43140368,montelukast 5 MG Chewable Tablet [MONTELUKAST ARROW] Box of 28 by Arrow,Drug,RxNorm Extension,Marketed Product,S,OMOP496697,2017-08-24,2099-12-31,NA,LTRA
43140369,montelukast 5 MG Chewable Tablet [MONTELUKAST KRKA],Drug,RxNorm Extension,Branded Drug,S,OMOP496708,2017-08-24,2099-12-31,NA,LTRA
43140370,montelukast 5 MG Chewable Tablet [MONTELUKAST KRKA] Box of 28 by KRKA,Drug,RxNorm Extension,Marketed Product,S,OMOP496710,2017-08-24,2099-12-31,NA,LTRA
43140371,montelukast 5 MG Chewable Tablet [MONTELUKAST RANBAXY],Drug,RxNorm Extension,Branded Drug,S,OMOP496718,2017-08-24,2099-12-31,NA,LTRA
43141528,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE EG] Box of 20 by Eurogenerics,Drug,RxNorm Extension,Marketed Product,S,OMOP509890,2017-08-24,2099-12-31,NA,ICS
43141529,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE MYLAN] Box of 20,Drug,RxNorm Extension,Quant Branded Box,S,OMOP509895,2017-08-24,2099-12-31,NA,ICS
43141530,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE TEVA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509901,2017-08-24,2099-12-31,NA,ICS
43141531,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE BIOGARAN],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509910,2017-08-24,2099-12-31,NA,ICS
43141532,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE BIOGARAN] Box of 20,Drug,RxNorm Extension,Quant Branded Box,S,OMOP509911,2017-08-24,2099-12-31,NA,ICS
43141533,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE CRISTERS] Box of 20,Drug,RxNorm Extension,Quant Branded Box,S,OMOP509914,2017-08-24,2099-12-31,NA,ICS
43141534,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE EG] Box of 20 by Eurogenerics,Drug,RxNorm Extension,Marketed Product,S,OMOP509919,2017-08-24,2099-12-31,NA,ICS
43141535,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE EVOLUGEN] Box of 20 by Evolupharm,Drug,RxNorm Extension,Marketed Product,S,OMOP509922,2017-08-24,2099-12-31,NA,ICS
43141536,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE MYLAN],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509930,2017-08-24,2099-12-31,NA,ICS
43141537,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE TEVA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509936,2017-08-24,2099-12-31,NA,ICS
43141573,2 ML Cromolyn 10 MG/ML Inhalant Solution [LOMUDAL] Box of 48,Drug,RxNorm Extension,Quant Branded Box,S,OMOP510312,2017-08-24,2099-12-31,NA,Cromolyn
43142206,15 ML Cromolyn 20 MG/ML Nasal Spray [ALAIRGIX RHINITE ALLERGIQUE CROMOGLICATE DE SODIUM] Box of 1 by Cooper,Drug,RxNorm Extension,Marketed Product,S,OMOP517125,2017-08-24,2099-12-31,NA,Cromolyn
43142207,15 ML Cromolyn 20 MG/ML Nasal Spray [CROMORHINOL] Box of 1,Drug,RxNorm Extension,Quant Branded Box,S,OMOP517127,2017-08-24,2099-12-31,NA,Cromolyn
43142208,15 ML Cromolyn 20 MG/ML Nasal Spray [CROMORHINOL] Box of 1 by Laboratoire Chauvin,Drug,RxNorm Extension,Marketed Product,S,OMOP517128,2017-08-24,2099-12-31,NA,Cromolyn
43142237,17000 MG Mometasone 0.00000294 MG/MG Nasal Spray Box of 1,Drug,RxNorm Extension,Quant Clinical Box,S,OMOP517487,2017-08-24,2099-12-31,NA,ICS
43143276,2.5 ML Albuterol 1 MG/ML Inhalant Solution [SALBUTAMOL ARROW] Box of 60 by Arrow,Drug,RxNorm Extension,Marketed Product,S,OMOP511224,2017-08-24,2099-12-31,NA,SABA
43143277,2.5 ML Albuterol 2 MG/ML Inhalant Solution Box of 60,Drug,RxNorm Extension,Quant Clinical Box,S,OMOP511240,2017-08-24,2099-12-31,NA,SABA
43143278,2.5 ML Albuterol 2 MG/ML Inhalant Solution [SALBUTAMOL MYLAN] Box of 60,Drug,RxNorm Extension,Quant Branded Box,S,OMOP511245,2017-08-24,2099-12-31,NA,SABA
43143279,2.5 ML Albuterol 2 MG/ML Inhalant Solution [SALBUTAMOL TEVA],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP511249,2017-08-24,2099-12-31,NA,SABA
43144459,Mometasone 0.00000294 MG/MG Nasal Spray Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP488353,2017-08-24,2099-12-31,NA,ICS
43144460,Mometasone 0.2 MG Dry Powder Inhaler,Drug,RxNorm Extension,Clinical Drug,S,OMOP488395,2017-08-24,2099-12-31,NA,ICS
43144461,Mometasone 0.05 MG Nasal Spray,Drug,RxNorm Extension,Clinical Drug,S,OMOP488444,2017-08-24,2099-12-31,NA,ICS
43144462,Mometasone 0.05 MG Nasal Spray [MOMETASONE TEVA] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP488473,2017-08-24,2099-12-31,NA,ICS
43144523,Theophylline 200 MG Extended Release Oral Capsule [Euphyllin] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP493606,2017-08-24,2099-12-31,NA,theophylline
43144524,Theophylline 200 MG Extended Release Oral Capsule [TEDRALAN],Drug,RxNorm Extension,Branded Drug,S,OMOP493647,2017-08-24,2099-12-31,NA,theophylline
43144526,Theophylline 50 MG Extended Release Oral Capsule [Euphyllin] Box of 100 by Takeda,Drug,RxNorm Extension,Marketed Product,S,OMOP494079,2017-08-24,2099-12-31,NA,theophylline
43144527,Theophylline 10 MG/ML Oral Solution [PNEUMOGEINE] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP494238,2017-08-24,2099-12-31,NA,theophylline
43144528,Theophylline 100 MG Extended Release Oral Capsule [DILATRANE] Box of 30 by SERP,Drug,RxNorm Extension,Marketed Product,S,OMOP494326,2017-08-24,2099-12-31,NA,theophylline
43144529,Theophylline 100 MG Extended Release Oral Capsule [Euphyllin] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP494366,2017-08-24,2099-12-31,NA,theophylline
43144530,Theophylline 100 MG Oral Tablet [THEOSTAT],Drug,RxNorm Extension,Branded Drug,S,OMOP494395,2017-08-24,2099-12-31,NA,theophylline
43144531,Theophylline 300 MG Extended Release Oral Capsule [Euphyllin] Box of 100 by Takeda,Drug,RxNorm Extension,Marketed Product,S,OMOP494583,2017-08-24,2099-12-31,NA,theophylline
43144532,Theophylline 300 MG Oral Tablet Box of 30,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP494632,2017-08-24,2099-12-31,NA,theophylline
43144533,Theophylline 300 MG Oral Tablet Box of 100,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP494643,2017-08-24,2099-12-31,NA,theophylline
43146481,Budesonide 0.4 MG Dry Powder Inhaler [Novopulmon] Box of 100 by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP453689,2017-08-24,2099-12-31,NA,ICS
43146483,Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE CRISTERS] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453718,2017-08-24,2099-12-31,NA,ICS
43146484,Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE MYLAN],Drug,RxNorm Extension,Branded Drug,S,OMOP453726,2017-08-24,2099-12-31,NA,ICS
43146485,Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE SANDOZ] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453729,2017-08-24,2099-12-31,NA,ICS
43146491,Budesonide 0.5 MG/ML Inhalant Solution Box of 90,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP453765,2017-08-24,2099-12-31,NA,ICS
43146492,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE CRISTERS] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453772,2017-08-24,2099-12-31,NA,ICS
43146493,Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE MYLAN] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP453781,2017-08-24,2099-12-31,NA,ICS
43146494,Budesonide 0.2 MG Dry Powder Inhaler [Pulmicort Turbohaler],Drug,RxNorm Extension,Branded Drug,S,OMOP453798,2017-08-24,2099-12-31,NA,ICS
43148475,Beclomethasone 0.05 MG Nasal Spray Box of 200,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP471359,2017-08-24,2099-12-31,NA,ICS
43148476,Beclomethasone 0.05 MG Nasal Spray [BECLO-RHINO] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP471362,2017-08-24,2099-12-31,NA,ICS
43148477,Beclomethasone 0.05 MG Nasal Spray [BECLO-RHINO] Box of 100 by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP471363,2017-08-24,2099-12-31,NA,ICS
43148479,Beclomethasone 0.1 MG Nasal Spray Box of 120,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP471429,2017-08-24,2099-12-31,NA,ICS
43148954,Cromolyn 20 MG/ML Nasal Spray [CROMORHINOL],Drug,RxNorm Extension,Branded Drug,S,OMOP475716,2017-08-24,2099-12-31,NA,Cromolyn
43148963,Cromolyn 10 MG/ML Inhalant Solution [LOMUDAL] Box of 48,Drug,RxNorm Extension,Branded Drug Box,S,OMOP475764,2017-08-24,2099-12-31,NA,Cromolyn
43149130,Terbutaline Oral Tablet [Bricanyl SA],Drug,RxNorm Extension,Branded Drug Form,S,OMOP477301,2017-08-24,2099-12-31,NA,SABA
43150278,Albuterol 1 MG Rectal Suppository [SALBUMOL],Drug,RxNorm Extension,Branded Drug,S,OMOP487501,2017-08-24,2099-12-31,NA,SABA
43150282,Albuterol 0.1 MG Dry Powder Inhaler [VENTILASTIN NOVOLIZER] Box of 1 by Meda,Drug,RxNorm Extension,Marketed Product,S,OMOP487545,2017-08-24,2099-12-31,NA,SABA
43151336,montelukast Chewable Tablet [MONTELUKAST SANDOZ],Drug,RxNorm Extension,Branded Drug Form,S,OMOP496573,2017-08-24,2099-12-31,NA,LTRA
43151349,montelukast 5 MG Chewable Tablet [MONTELUKAST ARROW],Drug,RxNorm Extension,Branded Drug,S,OMOP496695,2017-08-24,2099-12-31,NA,LTRA
43151350,montelukast 5 MG Chewable Tablet [MONTELUKAST BIOGARAN] Box of 28 by Biogaran,Drug,RxNorm Extension,Marketed Product,S,OMOP496700,2017-08-24,2099-12-31,NA,LTRA
43151351,montelukast 5 MG Chewable Tablet [MONTELUKAST ZYDUS],Drug,RxNorm Extension,Branded Drug,S,OMOP496731,2017-08-24,2099-12-31,NA,LTRA
43151352,montelukast 4 MG Chewable Tablet [MONTELUKAST KRKA] Box of 28 by KRKA,Drug,RxNorm Extension,Marketed Product,S,OMOP496747,2017-08-24,2099-12-31,NA,LTRA
43151353,montelukast 4 MG Oral Granules [MONTELUKAST TEVA],Drug,RxNorm Extension,Branded Drug,S,OMOP496751,2017-08-24,2099-12-31,NA,LTRA
43151354,montelukast 4 MG Oral Granules [Montelukast Zentiva],Drug,RxNorm Extension,Branded Drug,S,OMOP496756,2017-08-24,2099-12-31,NA,LTRA
43151355,montelukast 4 MG Oral Granules [Singulair] Box of 28 by Merck,Drug,RxNorm Extension,Marketed Product,S,OMOP496760,2017-08-24,2099-12-31,NA,LTRA
43152626,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE ARROW],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509878,2017-08-24,2099-12-31,NA,ICS
43152627,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE BIOGARAN] Box of 20 by Biogaran,Drug,RxNorm Extension,Marketed Product,S,OMOP509883,2017-08-24,2099-12-31,NA,ICS
43152628,2 ML Budesonide 0.25 MG/ML Inhalant Solution [BUDESONIDE SANDOZ] Box of 20 by Sandoz,Drug,RxNorm Extension,Marketed Product,S,OMOP509900,2017-08-24,2099-12-31,NA,ICS
43152629,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE EVOLUGEN],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP509920,2017-08-24,2099-12-31,NA,ICS
43152630,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE EVOLUGEN] Box of 20,Drug,RxNorm Extension,Quant Branded Box,S,OMOP509921,2017-08-24,2099-12-31,NA,ICS
43152631,2 ML Budesonide 0.5 MG/ML Inhalant Solution [BUDESONIDE ISOMED] Box of 20 by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP509925,2017-08-24,2099-12-31,NA,ICS
43152665,2 ML Cromolyn 10 MG/ML Inhalant Solution [LOMUDAL] Box of 48 by Sanofi,Drug,RxNorm Extension,Marketed Product,S,OMOP510313,2017-08-24,2099-12-31,NA,Cromolyn
43153329,15 ML Cromolyn 20 MG/ML Nasal Spray [ALAIRGIX RHINITE ALLERGIQUE CROMOGLICATE DE SODIUM],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP517123,2017-08-24,2099-12-31,NA,Cromolyn
43153337,15 ML Triamcinolone 0.00367 MG/ML Nasal Spray [Nasacort] Box of 1 by Sanofi,Drug,RxNorm Extension,Marketed Product,S,OMOP517198,2017-08-24,2099-12-31,NA,ICS
43153362,17000 MG Mometasone 0.00000294 MG/MG Nasal Spray [MOMETASONE SANDOZ] Box of 1 by Sandoz,Drug,RxNorm Extension,Marketed Product,S,OMOP517490,2017-08-24,2099-12-31,NA,ICS
43154429,2.5 ML Albuterol 1 MG/ML Inhalant Solution [SALBUTAMOL MYLAN],Drug,RxNorm Extension,Quant Branded Drug,S,OMOP511225,2017-08-24,2099-12-31,NA,SABA
43154431,2.5 ML Albuterol 2 MG/ML Inhalant Solution [SALBUTAMOL TEVA] Box of 60 by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP511251,2017-08-24,2099-12-31,NA,SABA
43154432,2.5 ML Albuterol 2 MG/ML Inhalant Solution [Ventolin] Box of 60,Drug,RxNorm Extension,Quant Branded Box,S,OMOP511252,2017-08-24,2099-12-31,NA,SABA
43155649,Mometasone 0.05 MG Nasal Spray [MOMETASONE TEVA] Box of 1 by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP488483,2017-08-24,2099-12-31,NA,ICS
43155710,Theophylline 200 MG Extended Release Oral Capsule Box of 100,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP493557,2017-08-24,2099-12-31,NA,theophylline
